FILE_ID,LOAD_TIMESTAMP,ENTRY_NUMBER,ENTRY_DATE,LINE_NO,PART_NO,HTS,COUNTRY_OF_ORIGIN,VALUE,DUTY,ANTIDUMPING,COUNTERVAILING
EXP_00004397,2026-03-09 13:02:52,534-4257747-5,01/13/2026,9,E916254,8408.20.90.20,India,460.64,34.55,NO,NO
EXP_00004398,2026-03-09 13:02:52,534-4257747-5,01/13/2026,10,SO94223,8501.10.10.00,Mexico,6878.01,171.95,NO,NO
EXP_00004399,2026-03-09 13:02:52,534-4257747-5,01/13/2026,11,E727252,8483.40.20.00,China,157396.97,0.0,YES,NO
EXP_00004400,2026-03-09 13:02:52,534-4257747-5,01/13/2026,12,SO29005,8483.10.10.10,India,155.19,3.88,NO,NO
EXP_00004401,2026-03-09 13:02:52,534-4257747-5,01/13/2026,13,INVALID-5487,8408.20.90.90,India,421662.61,105415.65,NO,NO
EXP_00004402,2026-03-09 13:02:52,534-4257747-5,01/13/2026,14,E490789,8409.91.99.90,Mexico,74027.44,11104.12,NO,NO
EXP_00004403,2026-03-09 13:02:52,534-4257747-5,01/13/2026,15,89-643897,8708.91.90.00,Mexico,42994.37,6449.16,NO,NO
EXP_00004404,2026-03-09 13:02:52,646-2538118-4,10/03/2025,1,26-636861,8482.10.10.50,China,78267.44,1956.69,NO,NO
EXP_00004405,2026-03-09 13:02:52,646-2538118-4,10/03/2025,2,CAMSHAFT ASSY,8302.49.80.46,Mexico,380.96,0.0,NO,NO
EXP_00004406,2026-03-09 13:02:52,646-2538118-4,10/03/2025,3,INVALID-5088,8411.99.00.00,Mexico,276.55,13.83,NO,NO
EXP_00004407,2026-03-09 13:02:52,646-2538118-4,10/03/2025,4,SO74813,8482.50.00.23,China,89316.7,0.0,NO,NO
EXP_00004408,2026-03-09 13:02:52,646-2538118-4,10/03/2025,5,SO96429,8301.40.90.00,United States,923.4,0.0,NO,NO
EXP_00004409,2026-03-09 13:02:52,574-5260705-4,01/10/2026,1,E593599,8503.00.10.00,United States,7164.8,0.0,NO,NO
EXP_00004410,2026-03-09 13:02:52,574-5260705-4,01/10/2026,2,SO31030,8414.30.10.00,India,96.7,9.67,NO,YES
EXP_00004411,2026-03-09 13:02:52,574-5260705-4,01/10/2026,3,SO98566,8708.99.91.90,Mexico,12580.1,629.01,NO,NO
EXP_00004412,2026-03-09 13:02:52,574-5260705-4,01/10/2026,4,21-181388,8413.30.90.10,Mexico,590.27,59.03,NO,NO
EXP_00004413,2026-03-09 13:02:52,574-5260705-4,01/10/2026,5,E867932,8708.80.90.00,China,8497.59,0.0,NO,YES
EXP_00004414,2026-03-09 13:02:52,574-5260705-4,01/10/2026,6,SO44914,8501.32.00.00,India,6992.68,699.27,NO,YES
EXP_00004415,2026-03-09 13:02:52,574-5260705-4,01/10/2026,7,SO92198,8421.23.00.00,China,251.15,25.12,NO,YES
EXP_00004416,2026-03-09 13:02:52,574-5260705-4,01/10/2026,8,11-475976,8421.31.00.00,China,933.45,70.01,NO,
EXP_00004417,2026-03-09 13:02:52,574-5260705-4,01/10/2026,9,VALVE SPRING,8544.30.00.00,United States,194.87,0.0,NO,NO
EXP_00004418,2026-03-09 13:02:52,574-5260705-4,01/10/2026,10,E318329,8415.81.00.10,China,475.63,71.34,NO,NO
EXP_00004419,2026-03-09 13:02:52,574-5260705-4,01/10/2026,11,SO52142,8503.00.95.80,China,108283.55,5414.18,NO,NO
EXP_00004420,2026-03-09 13:02:52,574-5260705-4,01/10/2026,12,17-293757,8409.91.99.90,United States,1862.63,0.0,NO,NO
EXP_00004421,2026-03-09 13:02:52,574-5260705-4,01/10/2026,13,55-590142,8708.95.90.00,United States,82.9,0.0,NO,NO
EXP_00004422,2026-03-09 13:02:52,574-5260705-4,01/10/2026,14,CAMSHAFT ASSY,8708.30.90.10,Mexico,119.97,12.0,NO,NO
EXP_00004423,2026-03-09 13:02:52,574-5260705-4,01/10/2026,15,57-984733,8411.99.00.00,Mexico,52523.32,2626.17,NO,NO
EXP_00004424,2026-03-09 13:02:52,164-7290128-4,01/05/2026,1,ALTERNATOR,8708.95.90.00,United States,113.67,0.0,NO,NO
EXP_00004425,2026-03-09 13:02:52,164-7290128-4,01/05/2026,2,SO30420,8511.40.00.00,Mexico,9846.54,492.33,NO,NO
EXP_00004426,2026-03-09 13:02:52,164-7290128-4,01/05/2026,3,E294087,8708.40.90.00,China,9019.66,1352.95,YES,YES
EXP_00004427,2026-03-09 13:02:52,770-9914768-6,03/14/2026,1,83-600260,8708.50.79.00,Mexico,9410.06,235.25,NO,NO
EXP_00004428,2026-03-09 13:02:52,770-9914768-6,03/14/2026,2,21-194693,8708.30.21.00,China,923.43,0.0,YES,NO
EXP_00004429,2026-03-09 13:02:52,770-9914768-6,03/14/2026,3,E441787,8536.50.10.00,United States,573.2,0.0,NO,NO
EXP_00004430,2026-03-09 13:02:52,770-9914768-6,03/14/2026,4,E262798,8302.42.30.65,India,60650.8,9097.62,NO,NO
EXP_00004431,2026-03-09 13:02:52,770-9914768-6,03/14/2026,5,SO96984,9999.99.99.99,India,5921.58,0.0,NO,NO
EXP_00004432,2026-03-09 13:02:52,770-9914768-6,03/14/2026,6,SO64688,8482.10.10.50,China,103964.22,0.0,NO,NO
EXP_00004433,2026-03-09 13:02:52,770-9914768-6,03/14/2026,7,53-678655,8409.91.10.00,Mexico,3847.24,96.18,NO,NO
EXP_00004434,2026-03-09 13:02:52,770-9914768-6,03/14/2026,8,13-651102,8481.20.10.00,Mexico,737.2,36.86,NO,NO
EXP_00004435,2026-03-09 13:02:52,770-9914768-6,03/14/2026,9,53-799990,8708.30.90.10,Mexico,2976.28,0.0,NO,NO
EXP_00004436,2026-03-09 13:02:52,770-9914768-6,03/14/2026,10,E682349,8408.20.10.00,Mexico,3160.64,0.0,NO,NO
EXP_00004437,2026-03-09 13:02:52,543-1450115-4,10/20/2025,1,E920251,8481.20.10.00,Mexico,26315.61,1973.67,NO,NO
EXP_00004438,2026-03-09 13:02:52,543-1450115-4,10/20/2025,2,13-308226,8411.81.00.00,United States,962.53,0.0,NO,NO
EXP_00004439,2026-03-09 13:02:52,543-1450115-4,10/20/2025,3,SO65311,8484.20.00.00,Mexico,7896.79,197.42,NO,NO
EXP_00004440,2026-03-09 13:02:52,543-1450115-4,10/20/2025,4,21-723698,8501.10.10.00,United States,41688.51,0.0,NO,NO
EXP_00004441,2026-03-09 13:02:52,543-1450115-4,10/20/2025,5,UNKNOWN-PART-613,8511.30.90.67,United States,434.18,0.0,NO,NO
EXP_00004442,2026-03-09 13:02:52,922-6589345-2,01/26/2026,1,SO13476,8414.80.22.00,China,8289.4,0.0,,NO
EXP_00004443,2026-03-09 13:02:52,922-6589345-2,01/26/2026,2,E714967,8421.23.00.50,China,61155.18,3057.76,NO,YES
EXP_00004444,2026-03-09 13:02:52,922-6589345-2,01/26/2026,3,67-350751,8708.50.79.00,China,2270.63,567.66,YES,NO
EXP_00004445,2026-03-09 13:02:52,922-6589345-2,01/26/2026,4,89-716269,8482.50.00.00,United States,114.52,0.0,,NO
EXP_00004446,2026-03-09 13:02:52,922-6589345-2,01/26/2026,5,SO42095,8501.32.00.27,China,126.84,9.51,NO,NO
EXP_00004447,2026-03-09 13:02:52,922-6589345-2,01/26/2026,6,17-856789,8708.70.90.00,United States,119.07,0.0,,
EXP_00004448,2026-03-09 13:02:52,922-6589345-2,01/26/2026,7,TEST35882,8408.20.90.90,China,7027.76,351.39,YES,NO
EXP_00004449,2026-03-09 13:02:52,922-6589345-2,01/26/2026,8,88-495951,8708.80.90.00,China,791.76,0.0,NO,NO
EXP_00004450,2026-03-09 13:02:52,922-6589345-2,01/26/2026,9,11-931134,8538.90.10.00,Mexico,446.88,33.52,NO,NO
EXP_00004451,2026-03-09 13:02:52,922-6589345-2,01/26/2026,10,E204476,8483.30.10.00,United States,51.35,0.0,,
EXP_00004452,2026-03-09 13:02:52,922-6589345-2,01/26/2026,11,37-469970,8708.99.91.90,Mexico,327002.97,0.0,NO,NO
EXP_00004453,2026-03-09 13:02:52,922-6589345-2,01/26/2026,12,68-995672,8708.50.79.00,China,4504.01,112.6,NO,NO
EXP_00004454,2026-03-09 13:02:52,365-7963759-5,01/17/2026,1,63-558451,8708.50.79.00,India,89298.31,2232.46,NO,NO
EXP_00004455,2026-03-09 13:02:52,365-7963759-5,01/17/2026,2,SO73518,8538.90.10.00,India,625.12,0.0,NO,YES
EXP_00004456,2026-03-09 13:02:52,365-7963759-5,01/17/2026,3,SO67579,8413.30.20.00,China,4434.95,0.0,YES,NO
EXP_00004457,2026-03-09 13:02:52,365-7963759-5,01/17/2026,4,43-687902,8503.00.10.00,India,440.34,110.08,NO,NO
EXP_00004458,2026-03-09 13:02:52,365-7963759-5,01/17/2026,5,81-340810,8421.31.00.00,China,938.83,234.71,NO,YES
EXP_00004459,2026-03-09 13:02:52,365-7963759-5,01/17/2026,6,E147057,8708.50.79.00,United States,348.31,0.0,NO,NO
EXP_00004460,2026-03-09 13:02:52,365-7963759-5,01/17/2026,7,SO61262,8511.20.10.00,Mexico,60042.95,3002.15,NO,NO
EXP_00004461,2026-03-09 13:02:52,365-7963759-5,01/17/2026,8,SO20750,8481.20.10.00,China,3285.34,328.53,YES,NO
EXP_00004462,2026-03-09 13:02:52,365-7963759-5,01/17/2026,9,65-713586,8483.40.20.00,Mexico,94859.87,2371.5,NO,NO
EXP_00004463,2026-03-09 13:02:52,365-7963759-5,01/17/2026,10,63-855435,8503.00.10.00,Mexico,186705.58,18670.56,NO,NO
EXP_00004464,2026-03-09 13:02:52,365-7963759-5,01/17/2026,11,E863152,8708.50.79.00,China,4822.5,723.38,NO,YES
EXP_00004465,2026-03-09 13:02:52,365-7963759-5,01/17/2026,12,XX557127,8708.30.21.00,Mexico,76699.9,0.0,NO,NO
EXP_00004466,2026-03-09 13:02:52,365-7963759-5,01/17/2026,13,67-915770,8861.15.92.27,United States,3812.33,0.0,NO,NO
EXP_00004467,2026-03-09 13:02:52,365-7963759-5,01/17/2026,14,17-772342,8414.80.22.00,India,6457.69,968.65,NO,NO
EXP_00004468,2026-03-09 13:02:52,193-7879186-2,03/29/2026,1,SO70004,8409.91.10.00,China,93227.75,0.0,NO,NO
EXP_00004469,2026-03-09 13:02:52,193-7879186-2,03/29/2026,2,45-466104,8408.20.90.20,India,2055.76,102.79,NO,YES
EXP_00004470,2026-03-09 13:02:52,193-7879186-2,03/29/2026,3,E282678,8481.80.25.00,United States,532.09,0.0,NO,NO
EXP_00004471,2026-03-09 13:02:52,193-7879186-2,03/29/2026,4,76-239039,8503.00.95.80,China,15177.99,0.0,YES,NO
EXP_00004472,2026-03-09 13:02:52,193-7879186-2,03/29/2026,5,81-152606,8511.40.00.71,Mexico,97980.31,2449.51,NO,NO
EXP_00004473,2026-03-09 13:02:52,193-7879186-2,03/29/2026,6,E224061,8302.49.80.90,China,2336.01,58.4,NO,NO
EXP_00004474,2026-03-09 13:02:52,193-7879186-2,03/29/2026,7,SO31949,8414.30.10.00,China,5251.54,787.73,,
EXP_00004475,2026-03-09 13:02:52,193-7879186-2,03/29/2026,8,68-880056,8483.40.20.62,Mexico,570.7,28.54,NO,NO
EXP_00004476,2026-03-09 13:02:52,193-7879186-2,03/29/2026,9,24-985259,8301.60.00.00,Mexico,508.19,0.0,NO,YES
EXP_00004477,2026-03-09 13:02:52,983-7920717-6,11/07/2025,1,TEST79580,8302.49.80.90,United States,87111.09,0.0,NO,NO
EXP_00004478,2026-03-09 13:02:52,983-7920717-6,11/07/2025,2,94-188481,8511.40.00.00,China,502.49,50.25,YES,NO
EXP_00004479,2026-03-09 13:02:52,983-7920717-6,11/07/2025,3,SO62351,8483.90.90.10,United States,3923.65,0.0,NO,NO
EXP_00004480,2026-03-09 13:02:52,983-7920717-6,11/07/2025,4,OIL COOLER,8511.40.00.00,China,116709.7,8753.23,NO,YES
EXP_00004481,2026-03-09 13:02:52,983-7920717-6,11/07/2025,5,E427940,9999.99.99.99,India,86.89,6.52,NO,NO
EXP_00004482,2026-03-09 13:02:52,983-7920717-6,11/07/2025,6,SO73980,8511.40.00.00,India,930.0,0.0,NO,NO
EXP_00004483,2026-03-09 13:02:52,983-7920717-6,11/07/2025,7,E246840,8483.40.20.00,China,32553.15,813.83,NO,NO
EXP_00004484,2026-03-09 13:02:52,983-7920717-6,11/07/2025,8,CAMSHAFT ASSY,8503.00.10.00,China,765.33,0.0,NO,YES
EXP_00004485,2026-03-09 13:02:52,983-7920717-6,11/07/2025,9,UNKNOWN-PART-281,8421.31.00.00,China,6597.62,494.82,NO,NO
EXP_00004486,2026-03-09 13:02:52,983-7920717-6,11/07/2025,10,E833422,8503.00.95.80,United States,385.87,0.0,NO,NO
EXP_00004487,2026-03-09 13:02:52,275-9887887-8,02/21/2026,1,58-814728,8501.10.10.00,Mexico,7173.79,358.69,NO,NO
EXP_00004488,2026-03-09 13:02:52,275-9887887-8,02/21/2026,2,SO38768,8414.80.22.00,United States,915.95,0.0,NO,NO
EXP_00004489,2026-03-09 13:02:52,275-9887887-8,02/21/2026,3,13-391625,8411.99.00.00,China,98.93,0.0,NO,NO
EXP_00004490,2026-03-09 13:02:52,275-9887887-8,02/21/2026,4,54-509700,8708.30.21.00,China,266.56,26.66,NO,NO
EXP_00004491,2026-03-09 13:02:52,275-9887887-8,02/21/2026,5,39-500660,9999.99.99.99,India,4355.87,0.0,NO,NO
EXP_00004492,2026-03-09 13:02:52,275-9887887-8,02/21/2026,6,E486339,8708.99.15.00,Mexico,164.18,8.21,NO,NO
EXP_00004493,2026-03-09 13:02:52,275-9887887-8,02/21/2026,7,SO27963,8484.20.00.00,China,1901.67,47.54,NO,NO
EXP_00004494,2026-03-09 13:02:52,275-9887887-8,02/21/2026,8,SO72655,8484.20.00.00,India,2383.3,0.0,NO,NO
EXP_00004495,2026-03-09 13:02:52,275-9887887-8,02/21/2026,9,SO82222,8511.10.00.00,Mexico,6753.74,0.0,NO,NO
EXP_00004496,2026-03-09 13:02:52,275-9887887-8,02/21/2026,10,UNKNOWN-PART-202,8708.70.90.44,Mexico,924.68,69.35,NO,NO
EXP_00004497,2026-03-09 13:02:52,323-5805090-6,03/27/2026,1,SO68009,8483.90.90.10,Mexico,85521.22,2138.03,NO,NO
EXP_00004498,2026-03-09 13:02:52,323-5805090-6,03/27/2026,2,35-430261,8409.91.10.00,Mexico,6035.71,0.0,NO,NO
EXP_00004499,2026-03-09 13:02:52,323-5805090-6,03/27/2026,3,SO26968,8301.40.90.00,India,88490.71,4424.54,NO,YES
EXP_00004500,2026-03-09 13:02:52,593-1017111-7,10/22/2025,1,E929680,8708.50.79.00,Mexico,412.01,103.0,NO,NO
EXP_00004501,2026-03-09 13:02:52,593-1017111-7,10/22/2025,2,PISTON RING SET,8302.49.80.90,India,158.54,23.78,NO,NO
EXP_00004502,2026-03-09 13:02:52,593-1017111-7,10/22/2025,3,98-310029,8538.90.10.86,Mexico,547.38,54.74,NO,NO
EXP_00004503,2026-03-09 13:02:52,593-1017111-7,10/22/2025,4,INVALID-1380,8409.91.99.90,China,499.23,24.96,NO,NO
EXP_00004504,2026-03-09 13:02:52,520-7003303-5,01/30/2026,1,13-582077,8481.20.10.00,United States,121.7,0.0,NO,NO
EXP_00004505,2026-03-09 13:02:52,520-7003303-5,01/30/2026,2,E778859,8482.50.00.00,China,6486.58,0.0,YES,YES
EXP_00004506,2026-03-09 13:02:52,520-7003303-5,01/30/2026,3,E196327,8708.30.90.10,United States,349.37,0.0,NO,NO
EXP_00004507,2026-03-09 13:02:52,520-7003303-5,01/30/2026,4,79-962416,8708.30.90.10,China,491.85,36.89,YES,NO
EXP_00004508,2026-03-09 13:02:52,520-7003303-5,01/30/2026,5,53-982049,8503.00.95.80,Mexico,628.85,15.72,NO,NO
EXP_00004509,2026-03-09 13:02:52,520-7003303-5,01/30/2026,6,E812100,8484.20.00.00,United States,483.98,0.0,NO,NO
EXP_00004510,2026-03-09 13:02:52,520-7003303-5,01/30/2026,7,34-465439,8536.50.10.00,Mexico,668.7,0.0,NO,NO
EXP_00004511,2026-03-09 13:02:52,520-7003303-5,01/30/2026,8,E845974,8511.50.90.00,China,4384.15,219.21,NO,NO
EXP_00004512,2026-03-09 13:02:52,520-7003303-5,01/30/2026,9,SO39373,8414.80.22.00,United States,81481.83,0.0,NO,NO
EXP_00004513,2026-03-09 13:02:52,520-7003303-5,01/30/2026,10,SO18644,8503.00.10.00,India,82.23,6.17,NO,NO
EXP_00004514,2026-03-09 13:02:52,520-7003303-5,01/30/2026,11,SO32335,8708.40.90.00,Mexico,3285.27,82.13,NO,NO
EXP_00004515,2026-03-09 13:02:52,520-7003303-5,01/30/2026,12,E457429,8482.10.10.50,United States,853.3,0.0,NO,NO
EXP_00004516,2026-03-09 13:02:52,520-7003303-5,01/30/2026,13,79-178160,8302.42.30.65,India,64492.75,6449.28,NO,NO
EXP_00004517,2026-03-09 13:02:52,202-4712796-3,10/28/2025,1,E348325,8708.50.79.00,China,66.81,3.34,NO,NO
EXP_00004518,2026-03-09 13:02:52,202-4712796-3,10/28/2025,2,SO30862,8503.00.95.80,China,253.98,0.0,NO,NO
EXP_00004519,2026-03-09 13:02:52,202-4712796-3,10/28/2025,3,SO26026,9999.99.99.99,India,2057.11,514.28,NO,NO
EXP_00004520,2026-03-09 13:02:52,112-6064849-5,03/21/2026,1,E263769,8708.99.15.00,Mexico,311834.11,23387.56,NO,NO
EXP_00004521,2026-03-09 13:02:52,376-1445084-7,03/03/2026,1,59-145789,8483.30.10.00,China,69.75,0.0,NO,YES
EXP_00004522,2026-03-09 13:02:52,376-1445084-7,03/03/2026,2,SO15636,8411.99.00.00,United States,2729.31,0.0,,
EXP_00004523,2026-03-09 13:02:52,376-1445084-7,03/03/2026,3,64-882071,8503.00.95.80,China,93064.21,6979.82,NO,NO
EXP_00004524,2026-03-09 13:02:52,376-1445084-7,03/03/2026,4,SO40948,8421.31.00.00,India,69.5,0.0,NO,
EXP_00004525,2026-03-09 13:02:52,376-1445084-7,03/03/2026,5,SO90543,8511.30.90.00,India,1694.37,127.08,NO,NO
EXP_00004526,2026-03-09 13:02:52,376-1445084-7,03/03/2026,6,SO67712,9999.99.99.99,India,3610.37,361.04,NO,YES
EXP_00004527,2026-03-09 13:02:52,376-1445084-7,03/03/2026,7,21-988075,8536.50.10.40,Mexico,26757.11,2675.71,NO,NO
EXP_00004528,2026-03-09 13:02:52,376-1445084-7,03/03/2026,8,64-527493,8708.99.15.00,China,683.3,17.08,NO,NO
EXP_00004529,2026-03-09 13:02:52,376-1445084-7,03/03/2026,9,PISTON RING SET,8482.10.10.96,Mexico,638.4,0.0,NO,NO
EXP_00004530,2026-03-09 13:02:52,376-1445084-7,03/03/2026,10,SO80228,8536.50.90.00,Mexico,494.47,74.17,NO,NO
EXP_00004531,2026-03-09 13:02:52,376-1445084-7,03/03/2026,11,CONNECTING ROD,8411.99.00.00,Mexico,81420.01,0.0,NO,NO
EXP_00004532,2026-03-09 13:02:52,376-1445084-7,03/03/2026,12,INVALID-2082,8536.50.10.00,Mexico,907.34,68.05,NO,NO
EXP_00004533,2026-03-09 13:02:52,376-1445084-7,03/03/2026,13,UNKNOWN-PART-231,8708.91.90.00,United States,64183.01,0.0,NO,NO
EXP_00004534,2026-03-09 13:02:52,376-1445084-7,03/03/2026,14,XX175273,8708.91.90.00,Mexico,171.05,42.76,NO,NO
EXP_00004535,2026-03-09 13:02:52,376-1445084-7,03/03/2026,15,INJECTOR NOZZLE,9999.99.99.99,Mexico,65.54,9.83,NO,NO
EXP_00004536,2026-03-09 13:02:52,455-6699600-6,02/19/2026,1,SO55361,8408.20.90.20,China,19045.84,952.29,NO,YES
EXP_00004537,2026-03-09 13:02:52,455-6699600-6,02/19/2026,2,UNKNOWN-PART-298,9999.99.99.99,United States,6959.34,0.0,NO,
EXP_00004538,2026-03-09 13:02:52,455-6699600-6,02/19/2026,3,XX286855,9999.99.99.99,China,932.07,46.6,YES,YES
EXP_00004539,2026-03-09 13:02:52,455-6699600-6,02/19/2026,4,E481477,8483.90.90.10,China,690.49,17.26,NO,NO
EXP_00004540,2026-03-09 13:02:52,455-6699600-6,02/19/2026,5,13-757259,8302.41.60.30,India,154.51,7.73,NO,NO
EXP_00004541,2026-03-09 13:02:52,455-6699600-6,02/19/2026,6,E892776,8501.20.10.00,China,5242.48,131.06,YES,NO
EXP_00004542,2026-03-09 13:02:52,455-6699600-6,02/19/2026,7,CRANKSHAFT,8483.10.10.10,United States,894.36,0.0,NO,NO
EXP_00004543,2026-03-09 13:02:52,455-6699600-6,02/19/2026,8,E824232,8413.30.90.10,United States,1031.02,0.0,NO,NO
EXP_00004544,2026-03-09 13:02:52,455-6699600-6,02/19/2026,9,14-376250,8511.30.90.00,India,42402.37,3180.18,NO,NO
EXP_00004545,2026-03-09 13:02:52,455-6699600-6,02/19/2026,10,21-624162,8301.40.90.00,Mexico,8076.3,605.72,NO,NO
EXP_00004546,2026-03-09 13:02:52,455-6699600-6,02/19/2026,11,TURBO CHARGER,8408.20.90.20,Mexico,94.61,2.37,NO,NO
EXP_00004547,2026-03-09 13:02:52,253-4046610-5,10/24/2025,1,E170600,8413.30.90.10,Mexico,253.66,12.68,NO,NO
EXP_00004548,2026-03-09 13:02:52,253-4046610-5,10/24/2025,2,42-892518,8414.59.20.00,Mexico,501.12,0.0,NO,NO
EXP_00004549,2026-03-09 13:02:52,253-4046610-5,10/24/2025,3,61-770331,1261.23.56.26,Mexico,6458.51,161.46,NO,NO
EXP_00004550,2026-03-09 13:02:52,253-4046610-5,10/24/2025,4,46-342409,8708.91.90.00,China,217.52,16.31,NO,NO
EXP_00004551,2026-03-09 13:02:52,856-1691090-7,10/30/2025,1,77-477436,8414.59.20.00,China,7578.33,757.83,NO,YES
EXP_00004552,2026-03-09 13:02:52,856-1691090-7,10/30/2025,2,45-598702,8483.10.10.10,Mexico,920.53,0.0,NO,NO
EXP_00004553,2026-03-09 13:02:52,856-1691090-7,10/30/2025,3,E542580,8501.20.10.00,China,461.43,11.54,NO,YES
EXP_00004554,2026-03-09 13:02:52,856-1691090-7,10/30/2025,4,SO18972,8511.20.10.00,China,5709.96,0.0,NO,NO
EXP_00004555,2026-03-09 13:02:52,856-1691090-7,10/30/2025,5,SO41183,8409.91.10.29,India,4837.28,241.86,NO,NO
EXP_00004556,2026-03-09 13:02:52,966-5914097-2,12/07/2025,1,E903391,8413.30.20.90,China,5436.42,543.64,NO,YES
EXP_00004557,2026-03-09 13:02:52,966-5914097-2,12/07/2025,2,68-427040,8503.00.95.80,China,210.93,52.73,NO,NO
EXP_00004558,2026-03-09 13:02:52,966-5914097-2,12/07/2025,3,E724160,8483.10.10.10,India,30371.0,0.0,NO,YES
EXP_00004559,2026-03-09 13:02:52,966-5914097-2,12/07/2025,4,SO79913,8708.95.90.00,China,803.35,0.0,NO,YES
EXP_00004560,2026-03-09 13:02:52,966-5914097-2,12/07/2025,5,38-306377,9999.99.99.99,China,6845.92,513.44,NO,NO
EXP_00004561,2026-03-09 13:02:52,966-5914097-2,12/07/2025,6,E410237,9999.99.99.99,China,904.09,0.0,NO,NO
EXP_00004562,2026-03-09 13:02:52,966-5914097-2,12/07/2025,7,33-495275,8301.40.90.00,China,4972.03,1243.01,NO,
EXP_00004563,2026-03-09 13:02:52,966-5914097-2,12/07/2025,8,SO33212,2687.27.64.22,India,72247.4,3612.37,NO,NO
EXP_00004564,2026-03-09 13:02:52,966-5914097-2,12/07/2025,9,SO87241,8708.80.90.00,India,76373.68,11456.05,NO,NO
EXP_00004565,2026-03-09 13:02:52,966-5914097-2,12/07/2025,10,21-716643,8708.80.90.00,Mexico,5466.38,546.64,NO,NO
EXP_00004566,2026-03-09 13:02:52,966-5914097-2,12/07/2025,11,E825594,8414.30.10.00,Mexico,129344.67,0.0,NO,NO
EXP_00004567,2026-03-09 13:02:52,966-5914097-2,12/07/2025,12,SO85546,8503.00.95.80,China,230395.32,34559.3,NO,NO
EXP_00004568,2026-03-09 13:02:52,641-1234291-1,11/24/2025,1,63-156871,8708.40.90.00,China,9686.41,242.16,NO,YES
EXP_00004569,2026-03-09 13:02:52,641-1234291-1,11/24/2025,2,UNKNOWN-PART-907,8708.50.79.00,Mexico,78087.72,3904.39,NO,NO
EXP_00004570,2026-03-09 13:02:52,641-1234291-1,11/24/2025,3,57-113719,8501.10.10.00,India,440.66,11.02,,NO
EXP_00004571,2026-03-09 13:02:52,641-1234291-1,11/24/2025,4,SO76482,8538.90.10.00,China,900.81,135.12,NO,NO
EXP_00004572,2026-03-09 13:02:52,641-1234291-1,11/24/2025,5,SO83230,9292.48.46.67,Mexico,11631.48,1744.72,NO,NO
EXP_00004573,2026-03-09 13:02:52,641-1234291-1,11/24/2025,6,64-322021,8302.49.80.90,Mexico,4578.16,228.91,,
EXP_00004574,2026-03-09 13:02:52,641-1234291-1,11/24/2025,7,UNKNOWN-PART-498,8511.50.90.00,China,317.36,79.34,NO,NO
EXP_00004575,2026-03-09 13:02:52,641-1234291-1,11/24/2025,8,E654139,8421.23.00.00,China,713.69,53.53,YES,NO
EXP_00004576,2026-03-09 13:02:52,641-1234291-1,11/24/2025,9,SO28382,8708.95.90.00,China,5265.31,526.53,NO,NO
EXP_00004577,2026-03-09 13:02:52,641-1234291-1,11/24/2025,10,TEST44824,8501.32.00.00,United States,21154.34,0.0,NO,NO
EXP_00004578,2026-03-09 13:02:52,641-1234291-1,11/24/2025,11,63-497332,8481.80.25.00,United States,548.57,0.0,NO,NO
EXP_00004579,2026-03-09 13:02:52,641-1234291-1,11/24/2025,12,UNKNOWN-PART-343,8708.30.90.10,United States,7042.28,0.0,NO,NO
EXP_00004580,2026-03-09 13:02:52,403-3426060-6,01/19/2026,1,E451405,8414.30.10.00,Mexico,7354.49,551.59,NO,NO
EXP_00004581,2026-03-09 13:02:52,403-3426060-6,01/19/2026,2,INVALID-6373,8501.32.00.00,China,995.25,24.88,NO,NO
EXP_00004582,2026-03-09 13:02:52,403-3426060-6,01/19/2026,3,SO82529,8483.10.10.10,India,73086.53,1827.16,NO,NO
EXP_00004583,2026-03-09 13:02:52,403-3426060-6,01/19/2026,4,E276101,8708.70.90.00,China,914.01,0.0,NO,NO
EXP_00004584,2026-03-09 13:02:52,403-3426060-6,01/19/2026,5,E876730,8408.20.10.00,China,377.48,28.31,NO,NO
EXP_00004585,2026-03-09 13:02:52,403-3426060-6,01/19/2026,6,91-774836,8483.40.20.00,Mexico,9202.86,460.14,NO,NO
EXP_00004586,2026-03-09 13:02:52,403-3426060-6,01/19/2026,7,E881941,8421.31.00.00,United States,30988.53,0.0,YES,YES
EXP_00004587,2026-03-09 13:02:52,403-3426060-6,01/19/2026,8,76-926144,8411.99.00.00,China,3141.28,235.6,,
EXP_00004588,2026-03-09 13:02:52,123-9147856-1,11/15/2025,1,CYLINDER HEAD,8511.20.10.00,China,779.11,38.96,NO,NO
EXP_00004589,2026-03-09 13:02:52,123-9147856-1,11/15/2025,2,INVALID-2509,8511.30.90.00,United States,3428.51,0.0,NO,NO
EXP_00004590,2026-03-09 13:02:52,123-9147856-1,11/15/2025,3,E820296,8708.99.15.00,Mexico,8471.86,847.19,NO,NO
EXP_00004591,2026-03-09 13:02:52,123-9147856-1,11/15/2025,4,SO51229,8536.50.90.00,China,4663.14,116.58,NO,NO
EXP_00004592,2026-03-09 13:02:52,123-9147856-1,11/15/2025,5,E277383,8414.80.22.00,China,43906.68,1097.67,NO,NO
EXP_00004593,2026-03-09 13:02:52,123-9147856-1,11/15/2025,6,SO71179,8414.30.10.00,India,1979.51,494.88,NO,NO
