DATEI_ID,LADEN_ZEIT,EINTRITTSNUMMER,EINTRITTSDATUM,ZEILE,TEILENUMMER,ZOLLTARIFNUMMER,URSPRUNGSLAND,WARENWERT,ZOLLBETRAG,ANTIDUMPING_ZOLL,AUSGLEICHSZOLL
KN_00002644,09.03.2026 13:01:38,DE-2025-337400,07.02.2026,19,SO36279,8708 9991 90,MEX,"9.536,94","2.384,23",NEIN,NEIN
KN_00002645,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,1,E913651,8483 9090 10,MEX,"2.669,30","200,19",NEIN,NEIN
KN_00002646,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,2,63-711414,1234 2127 89,MEX,"248,31","18,62",NEIN,NEIN
KN_00002647,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,3,91-251284,8307 9000 00,MEX,"144,81","21,71",NEIN,NEIN
KN_00002648,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,4,E536693,8484 1000 90,MEX,"3.013,32","150,66",NEIN,NEIN
KN_00002649,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,5,E593888,8511 4000 00,MEX,"4.166,55","0,00",NEIN,NEIN
KN_00002650,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,6,23-190908,8708 8090 00,USA,"291,45","0,00",NEIN,NEIN
KN_00002651,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,7,KRAFTSTOFFFILTER,8482 5000 00,CHN,"70.561,61","10.584,23",NEIN,NEIN
KN_00002652,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,8,UNBEKANNT-TEIL-170,8708 5079 00,MEX,"755,10","37,75",NEIN,NEIN
KN_00002653,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,9,XX839958,9999 4853 21,POL,"97.972,36","7.347,93",NEIN,NEIN
KN_00002654,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,10,SO66462,8708 3090 10,MEX,"90.307,41","13.546,11",NEIN,NEIN
KN_00002655,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,11,SO35115,0000 8756 60,CHN,"8.702,88","870,28",NEIN,NEIN
KN_00002656,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,12,SO15932,5678 2484 20,MEX,"252,15","25,21",NEIN,NEIN
KN_00002657,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,13,E792990,8426 8100 10,CHN,"9.642,02","2.410,50",NEIN,NEIN
KN_00002658,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,14,XX799206,8708 9991 90,USA,"169.507,55","0,00",NEIN,NEIN
KN_00002659,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,15,E476792,8484 1000 90,CHN,"557,19","13,92",NEIN,JA
KN_00002660,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,16,TEST96649,8749 5079 00,IND,"670,87","33,53",NEIN,NEIN
KN_00002661,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,17,E896052,8302 4980 90,MEX,"5.514,22","0,00",NEIN,NEIN
KN_00002662,09.03.2026 13:01:38,DE-2025-795876,27.03.2026,18,SO13608,8307 1010 00,USA,"37.327,55","0,00",NEIN,NEIN
KN_00002663,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,1,E456947,8708 9915 00,CHN,"1.139,45","28,48",NEIN,NEIN
KN_00002664,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,2,TEST10858,8632 3000 00,TWN,"661,19","66,12",NEIN,NEIN
KN_00002665,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,3,E840879,8708 9590 00,CHN,"1.423,45","106,76",NEIN,NEIN
KN_00002666,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,4,SO77254,8708 7090 00,USA,"4.477,36","0,00",NEIN,NEIN
KN_00002667,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,5,22-403667,8708 9190 00,KOR,"668,24","50,11",NEIN,NEIN
KN_00002668,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,6,SO85269,8302 4100 00,IND,"580,53","87,07",NEIN,NEIN
KN_00002669,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,7,UNGÜLTIG-9660,8302 4100 00,MEX,"11.009,29","1.651,39",NEIN,NEIN
KN_00002670,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,8,E926324,8708 7090 00,MEX,"6.056,43","0,00",NEIN,NEIN
KN_00002671,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,9,E697146,1234 4464 75,CHN,"34.430,29","3.443,03",NEIN,NEIN
KN_00002672,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,10,E631231,8503 0010 00,CHN,"655,17","49,14",JA,JA
KN_00002673,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,11,E596356,8708 9590 00,DEU,"449,99","0,00",NEIN,NEIN
KN_00002674,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,12,45-264446,8708 3021 00,CHN,"835,37","41,77",,JA
KN_00002675,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,13,66-604669,8708 9190 00,MEX,"8.318,72","415,93",NEIN,NEIN
KN_00002676,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,14,EINSPRITZDÜSE,8415 8100 10,CHN,"46.746,79","11.686,70",NEIN,NEIN
KN_00002677,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,15,92-911841,0000 8186 30,MEX,"2.463,75","123,18",NEIN,NEIN
KN_00002678,09.03.2026 13:01:38,DE-2025-910967,01.03.2026,16,DICHTUNGSSATZ,8708 3021 00,MEX,"356,94","0,00",NEIN,NEIN
KN_00002679,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,1,E352632,8501 2010 00,DEU,"8.040,22","0,00",NEIN,NEIN
KN_00002680,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,2,UNGÜLTIG-9904,8483 9090 10,DEU,"7.356,67","0,00",NEIN,NEIN
KN_00002681,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,3,E492000,8803 9915 00,CHN,"5.682,47","0,00",NEIN,NEIN
KN_00002682,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,4,SO64955,8421 3100 00,KOR,"758,61","18,96",NEIN,NEIN
KN_00002683,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,5,TEST99609,8408 2090 20,MEX,"83.666,63","2.091,67",,NEIN
KN_00002684,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,6,SCHWUNGRAD,8421 2300 00,CHN,"2.160,65","0,00",NEIN,NEIN
KN_00002685,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,7,90-979462,8533 1000 00,CHN,"996,39","74,73",NEIN,NEIN
KN_00002686,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,8,95-692033,8501 3200 00,CHN,"54.961,06","8.244,15",NEIN,NEIN
KN_00002687,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,9,51-389074,8421 3100 00,CHN,"7.030,47","0,00",NEIN,JA
KN_00002688,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,10,E438481,8544 3000 00,POL,"920,00","0,00",NEIN,NEIN
KN_00002689,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,11,XX534952,8602 0095 80,CHN,"9.515,69","0,00",NEIN,JA
KN_00002690,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,12,TEST26014,8558 5010 00,DEU,"4.560,32","0,00",NEIN,NEIN
KN_00002691,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,13,SO95142,8302 4100 00,CHN,"528,75","0,00",,
KN_00002692,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,14,XX397395,8708 9190 00,CHN,"989,72","98,96",NEIN,NEIN
KN_00002693,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,15,E677373,8484 2000 00,CHN,"659,26","0,00",,
KN_00002694,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,16,20-168697,8484 1000 90,CHN,"42.660,41","1.066,50",NEIN,NEIN
KN_00002695,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,17,NOCKENWELLE,8538 9010 00,USA,"456,77","0,00",NEIN,NEIN
KN_00002696,09.03.2026 13:01:38,DE-2025-118297,27.01.2026,18,SO92410,8511 1000 00,USA,"742,85","0,00",NEIN,NEIN
KN_00002697,09.03.2026 13:01:38,DE-2025-720189,28.03.2026,1,19-702380,8511 2010 00,USA,"50,07","0,00",NEIN,NEIN
KN_00002698,09.03.2026 13:01:38,DE-2025-720189,28.03.2026,2,E191700,8806 4090 00,IND,"1.318,32","197,75",NEIN,NEIN
KN_00002699,09.03.2026 13:01:38,DE-2025-720189,28.03.2026,3,47-573645,8786 7090 00,MEX,"7.065,76","706,58",NEIN,NEIN
KN_00002700,09.03.2026 13:01:38,DE-2025-720189,28.03.2026,4,LAGERSATZ,8708 5079 00,CHN,"4.009,09","601,36",NEIN,NEIN
KN_00002701,09.03.2026 13:01:38,DE-2025-720189,28.03.2026,5,E513700,8414 3010 00,KOR,"74.311,64","0,00",NEIN,NEIN
KN_00002702,09.03.2026 13:01:38,DE-2025-720189,28.03.2026,6,TEST55641,8536 5010 00,POL,"628,24","31,41",NEIN,NEIN
KN_00002703,09.03.2026 13:01:38,DE-2025-282645,14.01.2026,1,74-304341,8501 1010 00,CHN,"31.315,86","4.697,38",NEIN,JA
KN_00002704,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,1,SO48928,8414 3010 00,CHN,"16.772,81","419,31",NEIN,NEIN
KN_00002705,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,2,SO40606,8408 2090 20,USA,"62.243,65","0,00",NEIN,NEIN
KN_00002706,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,3,E781918,8483 3010 00,POL,"74,87","0,00",NEIN,NEIN
KN_00002707,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,4,28-503598,8483 9090 10,CHN,"692,87","0,00",NEIN,JA
KN_00002708,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,5,SO13465,8708 9991 90,MEX,"34.415,18","5.162,27",NEIN,NEIN
KN_00002709,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,6,LAGERSATZ,8708 9991 90,TWN,"64.136,90","6.413,68",NEIN,NEIN
KN_00002710,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,7,49-949854,8487 9090 10,CHN,"734,14","18,35",NEIN,NEIN
KN_00002711,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,8,93-627062,0000 1117 36,DEU,"8.779,12","0,00",NEIN,NEIN
KN_00002712,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,9,31-742734,8307 9000 00,KOR,"89.196,91","8.919,69",,JA
KN_00002713,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,10,E790642,8302 4980 90,USA,"405,47","0,00",NEIN,NEIN
KN_00002714,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,11,SO32005,8537 1018 00,USA,"380,80","0,00",NEIN,NEIN
KN_00002715,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,12,SCHWUNGRAD,8708 9915 00,CHN,"757,55","56,82",NEIN,NEIN
KN_00002716,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,13,E486739,8421 2300 00,MEX,"8.973,34","448,67",NEIN,NEIN
KN_00002717,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,14,SO36067,8421 2300 00,CHN,"6.307,64","157,68",NEIN,NEIN
KN_00002718,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,15,E812558,8481 8025 00,MEX,"29.751,74","7.437,93",NEIN,NEIN
KN_00002719,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,16,SO60163,8483 9090 10,CHN,"933,50","93,34",NEIN,NEIN
KN_00002720,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,17,SO50440,8511 5090 00,TWN,"21.083,97","0,00",JA,NEIN
KN_00002721,09.03.2026 13:01:38,DE-2025-549644,23.03.2026,18,37-308433,8302 4100 00,CHN,"48.762,26","2.438,11",NEIN,NEIN
KN_00002722,09.03.2026 13:01:38,DE-2025-294184,16.02.2026,1,25-522498,8408 2090 90,USA,"3.951,40","0,00",NEIN,NEIN
KN_00002723,09.03.2026 13:01:38,DE-2025-294184,16.02.2026,2,SO57317,8482 5000 00,CHN,"2.603,38","390,50",NEIN,NEIN
KN_00002724,09.03.2026 13:01:38,DE-2025-294184,16.02.2026,3,XX126982,8708 9190 00,CHN,"9.558,78","1.433,81",NEIN,NEIN
KN_00002725,09.03.2026 13:01:38,DE-2025-294184,16.02.2026,4,45-226243,8482 5000 00,MEX,"2.037,23","101,85",NEIN,NEIN
KN_00002726,09.03.2026 13:01:38,DE-2025-294184,16.02.2026,5,E599797,8482 5000 00,CHN,"89,90","2,25",NEIN,NEIN
KN_00002727,09.03.2026 13:01:38,DE-2025-294184,16.02.2026,6,SO86633,5678 8094 97,CHN,"905,10","67,87",NEIN,NEIN
KN_00002728,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,1,E950196,8302 4100 00,IND,"6.797,84","1.019,67",NEIN,NEIN
KN_00002729,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,2,E561563,8408 2010 00,CHN,"441,72","66,26",NEIN,NEIN
KN_00002730,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,3,68-275013,8411 8100 00,CHN,"8.278,85","206,96",JA,NEIN
KN_00002731,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,4,SO42588,8481 2010 00,MEX,"4.202,92","0,00",NEIN,NEIN
KN_00002732,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,5,49-411465,8302 4200 00,IND,"7.993,96","399,69",NEIN,NEIN
KN_00002733,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,6,SO61624,8576 5090 00,TWN,"4.375,89","437,58",NEIN,NEIN
KN_00002734,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,7,UNBEKANNT-TEIL-573,8408 2090 20,KOR,"372,95","9,32",JA,NEIN
KN_00002735,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,8,UNBEKANNT-TEIL-966,0000 1368 90,TWN,"39.426,30","1.971,31",JA,NEIN
KN_00002736,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,9,E908393,8484 1000 90,CHN,"6.860,34","514,52",NEIN,NEIN
KN_00002737,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,10,35-979089,8708 9991 90,CHN,"362,52","0,00",NEIN,NEIN
KN_00002738,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,11,E403528,8413 3090 10,TWN,"4.177,07","0,00",NEIN,NEIN
KN_00002739,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,12,SO30004,8481 8025 00,CHN,"70.398,36","5.279,88",JA,NEIN
KN_00002740,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,13,TURBOLADER,8708 8090 00,KOR,"225.145,10","11.257,26",NEIN,NEIN
KN_00002741,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,14,SO71021,8708 8090 00,MEX,"556,83","27,83",NEIN,NEIN
KN_00002742,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,15,SO28105,8708 7090 00,TWN,"1.627,11","244,06",JA,NEIN
KN_00002743,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,16,DICHTUNGSSATZ,8727 9190 00,KOR,"82.909,66","20.727,41",NEIN,NEIN
KN_00002744,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,17,40-530584,8307 9000 00,MEX,"61.236,94","6.123,69",NEIN,NEIN
KN_00002745,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,18,SO51296,8483 9090 10,DEU,"960,16","0,00",NEIN,NEIN
KN_00002746,09.03.2026 13:01:38,DE-2025-424978,18.02.2026,19,34-237351,8415 8100 10,KOR,"7.561,52","756,14",JA,NEIN
KN_00002747,09.03.2026 13:01:38,DE-2025-408978,17.02.2026,1,SO17405,8409 9199 90,IND,"70.264,53","1.756,60",NEIN,NEIN
KN_00002748,09.03.2026 13:01:38,DE-2025-408978,17.02.2026,2,E634358,8483 1010 10,MEX,"113.059,58","5.652,97",NEIN,NEIN
KN_00002749,09.03.2026 13:01:38,DE-2025-408978,17.02.2026,3,ÖLKÜHLER,8411 9900 00,CHN,"630,58","0,00",JA,JA
KN_00002750,09.03.2026 13:01:38,DE-2025-408978,17.02.2026,4,KRAFTSTOFFFILTER,8413 3090 10,MEX,"6.960,72","174,02",NEIN,NEIN
KN_00002751,09.03.2026 13:01:38,DE-2025-408978,17.02.2026,5,12-246285,8511 3090 00,MEX,"9.389,00","938,89",NEIN,NEIN
KN_00002752,09.03.2026 13:01:38,DE-2025-408978,17.02.2026,6,53-498282,8307 9000 00,USA,"460.856,01","0,00",NEIN,NEIN
KN_00002753,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,1,80-241157,8414 5920 00,MEX,"5.454,36","272,72",NEIN,NEIN
KN_00002754,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,2,E871387,8413 3090 10,USA,"230,65","0,00",NEIN,NEIN
KN_00002755,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,3,E392119,8408 2010 00,CHN,"28.174,49","2.817,44",NEIN,NEIN
KN_00002756,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,4,SO21354,8436 9900 00,CHN,"8.885,67","2.221,42",NEIN,NEIN
KN_00002757,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,5,E688257,9999 4475 63,TWN,"275,10","41,25",JA,NEIN
KN_00002758,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,6,56-122599,8501 3200 00,MEX,"4.555,51","1.138,88",NEIN,NEIN
KN_00002759,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,7,62-961406,8500 3010 00,KOR,"3.615,15","903,78",NEIN,
KN_00002760,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,8,18-135838,8708 9590 00,CHN,"2.759,63","0,00",NEIN,NEIN
KN_00002761,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,9,UNBEKANNT-TEIL-166,8503 0095 80,CHN,"8.159,06","611,92",JA,JA
KN_00002762,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,10,61-634016,8413 3020 00,MEX,"3.069,23","76,73",NEIN,NEIN
KN_00002763,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,11,E753332,8708 9991 90,DEU,"86.190,35","0,00",NEIN,NEIN
KN_00002764,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,12,15-538741,8408 2090 20,IND,"46.634,12","11.658,53",NEIN,NEIN
KN_00002765,09.03.2026 13:01:38,DE-2025-230429,29.01.2026,13,KURBELWELLE,8487 9900 00,KOR,"434,55","0,00",JA,NEIN
KN_00002766,09.03.2026 13:01:38,DE-2025-452807,20.01.2026,1,E178084,8708 3090 10,IND,"361,48","18,07",NEIN,NEIN
KN_00002767,09.03.2026 13:01:38,DE-2025-452807,20.01.2026,2,E727356,8544 3000 00,MEX,"8.693,37","434,67",NEIN,NEIN
KN_00002768,09.03.2026 13:01:38,DE-2025-452807,20.01.2026,3,SO98225,8409 9199 90,TWN,"10.841,53","0,00",,
KN_00002769,09.03.2026 13:01:38,DE-2025-452807,20.01.2026,4,72-810432,8571 8025 00,MEX,"5.195,17","519,51",NEIN,NEIN
KN_00002770,09.03.2026 13:01:38,DE-2025-452807,20.01.2026,5,XX500048,8413 3020 00,CHN,"627,19","15,67",NEIN,NEIN
KN_00002771,09.03.2026 13:01:38,DE-2025-452807,20.01.2026,6,SO43423,8538 9010 00,IND,"8.334,76","416,74",NEIN,NEIN
KN_00002772,09.03.2026 13:01:38,DE-2025-452807,20.01.2026,7,28-347880,8413 3090 10,IND,"564,13","0,00",NEIN,NEIN
KN_00002773,09.03.2026 13:01:38,DE-2025-452807,20.01.2026,8,SO62203,0000 1942 16,CHN,"7.456,00","559,20",NEIN,NEIN
KN_00002774,09.03.2026 13:01:38,DE-2025-588101,26.03.2026,1,E821778,8411 9900 00,MEX,"3.488,88","872,22",NEIN,NEIN
KN_00002775,09.03.2026 13:01:38,DE-2025-588101,26.03.2026,2,17-364012,8511 5090 00,CHN,"28.052,25","2.805,23",NEIN,NEIN
KN_00002776,09.03.2026 13:01:38,DE-2025-588101,26.03.2026,3,79-766621,8511 4000 00,USA,"5.635,59","0,00",NEIN,NEIN
KN_00002777,09.03.2026 13:01:38,DE-2025-588101,26.03.2026,4,E493273,8708 9590 00,KOR,"96.218,94","24.054,74",JA,NEIN
KN_00002778,09.03.2026 13:01:38,DE-2025-588101,26.03.2026,5,E164446,8708 4090 00,MEX,"93.763,47","7.032,26",NEIN,NEIN
KN_00002779,09.03.2026 13:01:38,DE-2025-588101,26.03.2026,6,13-845930,8708 4090 00,CHN,"19.129,40","4.782,35",NEIN,NEIN
KN_00002780,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,1,SO44333,8415 8100 10,CHN,"453,91","22,69",JA,JA
KN_00002781,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,2,E710006,8501 3200 00,MEX,"5.730,40","143,25",NEIN,NEIN
KN_00002782,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,3,E565363,1234 4916 22,CHN,"5.966,18","894,92",NEIN,NEIN
KN_00002783,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,4,UNGÜLTIG-1833,9999 3127 72,CHN,"3.840,73","192,03",JA,NEIN
KN_00002784,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,5,SCHWUNGRAD,8538 9010 00,IND,"305,91","0,00",NEIN,NEIN
KN_00002785,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,6,E206328,8537 1018 00,CHN,"8.553,12","0,00",NEIN,JA
KN_00002786,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,7,TEST37816,8511 5090 00,DEU,"51.045,63","0,00",NEIN,NEIN
KN_00002787,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,8,SO99332,8479 5920 00,MEX,"33.654,62","841,37",NEIN,NEIN
KN_00002788,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,9,SO69861,8501 2010 00,CHN,"242.766,82","0,00",NEIN,NEIN
KN_00002789,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,10,SO37781,8370 9000 00,CHN,"28.144,45","703,61",JA,NEIN
KN_00002790,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,11,E674767,8511 1000 00,USA,"504,11","0,00",NEIN,NEIN
KN_00002791,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,12,91-253647,8708 9991 90,MEX,"394,37","0,00",NEIN,NEIN
KN_00002792,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,13,E586531,8408 2010 00,CHN,"1.119,50","55,97",NEIN,NEIN
KN_00002793,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,14,28-253230,5678 9331 53,MEX,"7.013,97","701,39",NEIN,NEIN
KN_00002794,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,15,36-973753,8481 8025 00,MEX,"7.672,51","191,81",NEIN,NEIN
KN_00002795,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,16,77-885432,1234 8102 77,CHN,"458,06","22,89",NEIN,NEIN
KN_00002796,09.03.2026 13:01:38,DE-2025-567811,06.03.2026,17,KRAFTSTOFFFILTER,8708 9915 00,USA,"391,50","0,00",NEIN,NEIN
KN_00002797,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,1,28-747983,0000 3923 12,POL,"629,66","157,41",NEIN,NEIN
KN_00002798,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,2,E716815,8409 9110 00,CHN,"52.223,08","5.222,31",NEIN,JA
KN_00002799,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,3,E194219,8413 3090 10,KOR,"9.319,88","465,99",NEIN,NEIN
KN_00002800,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,4,SO66111,8510 0010 00,USA,"75.107,69","0,00",NEIN,NEIN
KN_00002801,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,5,SO42187,8411 8100 00,DEU,"74.932,41","0,00",NEIN,NEIN
KN_00002802,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,6,50-552453,8537 1018 00,IND,"5.175,52","129,38",NEIN,NEIN
KN_00002803,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,7,13-213702,9999 9874 82,CHN,"97.386,82","7.304,01",NEIN,NEIN
KN_00002804,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,8,SO37748,8511 1000 00,TWN,"8.139,22","0,00",,
KN_00002805,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,9,50-385629,8708 9590 00,CHN,"9.749,55","974,96",JA,NEIN
KN_00002806,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,10,E927158,8409 9199 90,DEU,"455,88","0,00",NEIN,NEIN
KN_00002807,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,11,SO10849,8411 8100 00,MEX,"185,11","18,51",NEIN,NEIN
KN_00002808,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,12,51-556909,8484 2000 00,KOR,"275,49","6,88",NEIN,NEIN
KN_00002809,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,13,84-221207,8409 9110 00,CHN,"9.159,05","0,00",NEIN,JA
KN_00002810,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,14,SO39061,8708 9991 90,CHN,"962,55","0,00",NEIN,NEIN
KN_00002811,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,15,TEST36109,8708 4090 00,USA,"388,85","0,00",NEIN,NEIN
KN_00002812,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,16,51-929285,8415 8100 10,TWN,"402,57","100,64",NEIN,NEIN
KN_00002813,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,17,E924656,8302 4980 90,POL,"7.559,19","188,97",NEIN,NEIN
KN_00002814,09.03.2026 13:01:38,DE-2025-671021,19.02.2026,18,94-440146,8483 9090 10,CHN,"23.317,34","0,00",NEIN,NEIN
KN_00002815,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,1,E570181,8409 9110 00,CHN,"982,75","73,70",NEIN,NEIN
KN_00002816,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,2,E541856,8511 4000 00,KOR,"774,45","58,07",NEIN,NEIN
KN_00002817,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,3,WASSERPUMPE,8708 8090 00,CHN,"13.609,89","0,00",JA,JA
KN_00002818,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,4,74-856036,0000 6741 70,IND,"10.375,93","259,39",NEIN,NEIN
KN_00002819,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,5,SO89265,8413 3020 00,CHN,"537,09","0,00",JA,NEIN
KN_00002820,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,6,37-729302,8544 3000 00,USA,"869,52","0,00",NEIN,NEIN
KN_00002821,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,7,ANLASSER,8792 4090 00,POL,"3.956,44","0,00",NEIN,NEIN
KN_00002822,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,8,KOLBENRINGSATZ,8409 9110 00,CHN,"3.809,01","0,00",NEIN,NEIN
KN_00002823,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,9,94-306653,8482 5000 00,TWN,"271,76","27,17",NEIN,NEIN
KN_00002824,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,10,15-488248,8482 1010 50,POL,"794,47","39,71",,
KN_00002825,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,11,SO20632,8536 5090 00,KOR,"381,16","0,00",JA,NEIN
KN_00002826,09.03.2026 13:01:38,DE-2025-899049,05.03.2026,12,73-812239,8544 3000 00,MEX,"350,70","26,30",NEIN,NEIN
